age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.87,0.626,0.657,0.182,0.152,0.394,0.535,0.182,0.869,0.424,0.354,0.162,0.646,0.232,0.434,0.091,0.545,0.242,0.303,0.343,0.727,0.273,0.556,0.828,0.172,0.293,0.313,0.556,0.283,0.909,0.717,0.687,0.798,0.747,0.323,0.808,0.626,0.384,0.081,0.333,0.02,0.576,0.818,0.525,0.232,0.788,0.919,1.0,0.293,0.444,0.374,0.586,0.179,0.87,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.98,0.909,0.576,0.131,0.798,0.162,0.414,0.283,0.869,0.677,0.212,0.394,0.535,0.687,0.414,0.626,0.717,0.444,0.828,0.576,0.737,0.707,0.232,0.616,0.323,0.03,0.96,0.727,0.646,0.121,0.323,0.202,0.636,0.859,0.768,0.374,0.747,0.283,0.323,0.232,0.899,0.667,0.636,0.566,0.303,0.414,0.343,0.293,0.343,0.828,0.061,0.212,0.169,0.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.86,0.909,0.505,0.364,0.889,0.677,0.525,0.081,0.919,0.434,0.525,0.697,0.485,0.152,0.808,0.121,0.394,0.03,0.495,0.172,0.869,0.778,0.717,0.727,0.808,0.909,0.889,0.98,0.01,0.889,0.869,0.646,0.101,0.141,0.232,0.929,0.162,0.364,0.576,0.455,0.303,0.475,0.263,0.899,0.697,0.727,0.838,0.525,0.949,0.162,0.424,1.0,0.167,0.96,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.95,0.586,0.697,0.354,0.838,0.747,0.889,0.576,0.283,0.283,0.02,0.152,0.98,0.515,0.97,0.899,0.616,0.081,0.929,0.556,0.848,0.232,0.061,0.101,0.434,0.717,0.646,0.525,0.768,0.606,0.172,0.788,0.313,0.152,0.444,0.141,0.02,0.051,0.111,0.99,0.485,0.222,0.374,0.667,0.051,0.323,0.121,0.566,0.525,0.707,0.414,0.414,0.068,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.83,0.606,0.717,0.828,1.0,0.162,0.798,0.556,0.222,0.525,0.626,0.889,0.04,0.192,0.98,0.616,0.404,0.838,0.798,0.667,0.808,0.616,0.677,0.707,0.313,0.424,0.778,0.717,0.717,0.818,0.596,0.475,0.97,0.667,0.141,0.253,0.384,0.828,0.657,0.586,0.586,0.475,0.444,0.495,0.141,0.313,0.687,0.242,0.919,0.182,0.091,0.343,0.056,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.72,0.465,0.222,0.596,0.566,0.626,0.596,0.0,0.192,0.202,0.121,0.263,0.515,0.04,0.263,0.192,0.424,0.505,0.222,0.434,0.667,0.798,0.04,0.101,0.697,0.677,0.616,0.556,0.818,0.808,0.747,0.838,0.717,0.283,0.0,0.04,0.505,0.465,0.838,0.02,0.869,0.838,0.172,0.636,0.798,0.0,0.444,0.303,0.99,0.747,0.293,0.495,0.159,0.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.86,0.596,0.838,0.455,0.182,0.01,0.99,0.273,0.96,0.939,0.596,0.717,0.0,0.586,0.515,0.434,0.0,0.081,0.96,0.091,0.636,0.657,0.263,0.081,0.909,0.424,0.798,0.798,0.323,0.889,0.283,0.283,0.121,0.323,0.192,0.02,0.354,0.808,0.293,0.859,0.01,0.071,0.283,0.404,0.939,0.212,0.455,0.384,0.626,0.788,0.626,0.485,0.273,0.21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.86,0.606,0.04,0.545,0.889,0.859,0.667,0.333,0.444,0.929,0.192,0.263,0.495,0.626,0.485,0.545,0.889,0.667,0.283,0.152,0.444,0.98,0.424,0.343,0.101,0.939,0.253,0.889,0.141,0.697,0.202,0.657,0.98,0.424,0.535,0.636,0.192,0.778,0.818,0.97,0.556,0.01,0.697,0.768,0.96,0.677,0.556,0.848,0.232,0.848,0.919,0.667,0.045,0.52,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,0.929,0.232,0.949,0.747,0.081,0.616,0.97,0.071,0.242,0.475,0.374,0.051,0.899,0.96,0.061,0.535,0.343,0.141,0.192,0.424,0.939,0.061,0.636,0.586,0.98,0.141,0.071,0.525,0.111,0.354,0.283,0.97,0.838,0.03,0.697,0.455,0.707,0.697,0.273,0.778,0.697,0.141,0.616,0.091,0.707,0.747,0.354,0.616,0.879,0.667,0.343,0.209,0.58,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.99,0.717,0.657,0.768,0.141,0.02,0.859,0.162,0.202,0.222,0.465,0.465,0.586,0.162,0.202,0.525,0.495,0.303,0.404,0.677,0.626,0.929,0.414,0.04,0.434,0.313,0.99,0.222,0.747,1.0,0.737,0.505,0.333,0.141,0.798,0.576,0.828,0.576,0.475,0.475,0.505,0.606,0.465,0.525,0.253,0.848,0.707,0.121,0.03,0.313,0.131,0.949,0.119,0.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.72,0.606,0.768,0.051,0.556,0.535,0.939,0.333,0.475,0.333,0.101,0.394,0.606,0.667,0.616,0.949,0.606,0.929,0.343,0.798,0.111,0.121,0.889,0.253,0.828,0.111,0.141,0.556,0.545,0.606,0.374,0.576,0.333,0.919,0.737,0.687,0.061,0.232,0.293,0.162,0.97,0.091,0.293,0.677,0.505,0.586,0.677,0.677,0.798,0.323,0.465,0.889,0.043,0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.96,1.0,0.707,0.394,0.313,0.323,0.465,0.707,0.838,0.828,0.525,0.859,0.576,0.172,0.212,0.131,0.566,0.293,0.939,0.737,0.01,0.162,0.354,0.879,0.838,0.586,0.727,0.545,0.545,0.434,0.364,0.485,0.03,0.162,0.323,0.798,0.04,0.808,0.515,0.707,0.333,0.141,0.172,0.293,0.99,0.152,0.232,0.293,0.899,0.97,0.899,0.919,0.171,0.81,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.73,0.606,0.758,0.364,0.495,0.535,0.98,0.758,0.525,0.677,0.899,0.03,0.828,0.98,0.919,0.838,0.596,0.576,0.091,0.939,0.545,0.485,0.596,0.162,1.0,0.061,0.606,0.808,0.929,0.646,0.404,0.283,0.313,0.374,0.677,0.737,0.253,0.98,0.859,0.818,0.657,0.242,0.081,0.505,0.04,0.808,0.465,0.687,0.919,0.677,0.141,0.505,0.192,0.53,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.71,0.919,0.616,0.455,0.626,0.475,0.394,0.485,0.566,0.616,0.384,0.455,0.747,0.768,0.576,0.192,0.384,0.929,0.02,0.121,0.384,0.859,0.687,0.374,0.313,0.02,0.586,0.707,0.465,0.495,0.02,0.606,0.687,0.525,0.899,0.788,0.424,0.657,0.99,0.545,0.889,0.141,0.202,0.283,0.515,0.293,0.222,0.616,0.333,0.495,0.97,0.788,0.235,0.84,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.75,0.202,0.939,0.758,0.929,0.828,0.576,0.384,0.545,0.98,0.354,0.859,0.202,0.323,0.414,0.949,1.0,0.758,0.131,0.909,0.98,0.778,0.364,0.596,0.758,0.758,0.0,0.818,0.889,0.242,0.384,0.263,0.091,0.616,0.323,0.687,0.838,0.697,0.283,0.636,0.313,0.232,0.768,0.818,0.202,0.626,0.859,0.808,0.414,0.495,0.343,0.758,0.227,0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.93,0.455,0.354,0.475,0.535,0.465,0.535,0.293,0.768,0.869,0.919,1.0,0.303,0.808,0.465,0.778,0.172,0.505,0.879,0.687,0.566,0.566,0.828,0.596,0.798,0.192,0.606,0.04,0.949,1.0,0.525,0.525,0.929,0.141,0.444,0.465,0.313,0.687,0.566,0.909,0.051,0.232,0.596,0.01,0.98,0.273,0.939,0.545,0.081,0.677,0.313,0.354,0.068,0.78,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.97,0.515,0.444,0.848,0.879,0.758,0.242,0.182,0.495,0.222,0.939,0.444,0.525,0.091,0.071,0.949,0.879,0.525,0.343,0.859,0.778,0.879,0.0,0.354,0.667,0.465,0.879,0.202,0.192,0.313,0.455,0.263,0.727,0.061,0.394,0.879,0.495,0.475,0.374,0.172,0.182,0.434,0.828,0.263,0.283,0.939,0.141,0.202,0.01,0.687,0.293,0.657,0.137,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.82,0.01,0.848,0.798,0.404,0.02,0.808,0.939,0.051,0.869,0.414,0.0,0.859,0.505,0.253,0.404,0.747,0.343,0.646,0.101,0.747,0.879,0.202,0.919,0.232,0.869,0.758,0.798,0.939,0.434,0.172,0.414,0.071,0.697,0.485,0.545,0.465,0.586,0.859,0.717,0.525,0.707,0.576,0.202,0.859,0.424,0.333,0.051,0.747,0.303,0.667,0.828,0.249,0.93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.68,0.515,0.505,0.273,0.354,0.768,0.556,0.727,0.929,0.758,0.121,0.0,0.202,0.919,0.535,0.394,0.404,0.98,0.566,0.596,0.606,0.848,0.182,0.374,0.273,0.848,0.03,0.737,0.788,0.859,0.121,0.616,0.97,0.313,0.717,0.737,0.434,0.657,0.455,0.758,0.424,0.909,0.202,0.192,0.96,0.576,0.667,0.727,0.687,0.01,0.859,0.242,0.05,0.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.93,0.253,0.586,0.475,0.263,0.03,0.576,0.576,0.909,0.354,0.444,0.747,0.263,0.848,0.242,0.273,0.727,0.01,0.263,0.141,0.525,0.455,0.354,0.212,0.768,0.667,0.131,0.121,0.768,0.364,0.131,0.889,0.475,0.657,0.869,0.808,0.505,0.99,0.939,0.162,0.091,0.04,0.707,0.111,0.051,0.152,0.556,0.192,0.838,0.303,1.0,0.939,0.013,0.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.97,0.485,0.333,0.303,0.99,0.404,0.061,0.828,0.374,0.626,0.434,0.747,0.051,0.525,0.455,0.404,0.04,0.182,0.313,0.091,0.465,0.929,0.848,0.667,0.778,0.071,0.01,0.02,0.101,0.081,0.485,0.232,0.626,0.162,0.616,0.253,0.677,0.798,0.03,0.98,0.859,0.778,0.859,0.101,0.222,0.848,0.545,0.828,0.162,0.747,0.455,0.394,0.232,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.72,0.576,0.505,0.071,0.838,0.707,0.98,0.879,0.697,0.788,0.586,0.354,0.02,0.111,0.162,0.949,0.626,0.788,0.929,0.566,0.192,0.616,0.152,0.96,0.818,0.818,1.0,0.172,0.687,0.172,0.737,0.182,0.616,1.0,0.909,0.111,0.051,0.313,0.02,0.657,0.96,0.606,0.152,0.222,0.354,0.919,0.091,0.333,0.798,0.051,0.354,0.424,0.15,0.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.89,0.192,0.475,0.152,0.172,0.657,0.354,0.566,0.808,0.576,0.869,0.879,0.909,0.798,0.364,0.061,0.374,0.778,0.758,0.657,0.889,0.96,0.242,0.98,0.606,0.747,0.222,0.495,0.919,0.606,0.424,0.374,0.384,0.778,0.939,0.03,0.364,0.212,0.98,0.111,0.919,0.899,0.525,0.747,0.485,0.434,0.657,0.515,0.141,0.97,0.707,0.03,0.108,0.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.84,0.172,0.222,0.172,0.929,0.545,0.313,0.354,0.99,0.596,0.172,0.131,0.97,0.04,0.818,0.495,0.414,0.909,0.283,0.758,0.859,0.485,0.394,0.01,0.747,0.354,0.636,0.02,0.929,0.384,0.707,0.838,0.515,0.071,0.97,0.162,0.747,0.222,0.424,0.444,0.455,0.091,0.535,0.636,0.04,0.576,0.727,0.162,0.657,0.303,0.152,0.384,0.197,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.89,0.778,0.768,0.172,0.838,0.141,0.162,0.111,0.071,0.949,0.636,0.071,0.505,0.242,0.677,0.758,0.04,0.404,0.364,0.333,0.02,0.02,0.616,0.475,0.313,0.03,0.919,0.152,0.919,0.333,0.535,0.889,0.535,0.414,0.798,0.97,0.465,0.475,0.071,0.434,0.677,0.424,0.859,0.535,0.606,0.232,0.081,0.869,0.758,0.222,0.02,0.828,0.221,0.61,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.73,0.232,0.929,0.051,0.97,0.778,0.091,0.515,0.273,0.384,0.384,0.636,0.556,0.03,0.051,0.263,0.717,0.02,0.394,0.313,0.475,0.101,0.96,0.061,0.697,0.717,0.576,0.626,0.859,0.848,0.01,0.485,0.081,0.333,0.687,0.586,0.455,0.071,0.424,0.394,0.232,0.939,0.232,0.788,0.525,0.828,0.424,0.515,0.465,0.333,0.97,0.414,0.009,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.83,0.212,0.747,0.313,0.606,0.0,0.263,0.323,0.404,0.929,0.172,0.465,0.253,0.444,0.03,0.848,0.152,0.444,0.667,0.444,0.737,0.525,0.778,0.818,0.535,0.0,0.04,0.657,0.97,0.848,0.939,0.354,0.515,0.929,0.485,0.384,0.04,0.364,0.737,0.838,0.586,0.404,0.253,0.727,0.576,0.747,0.384,0.121,0.949,0.04,0.909,0.343,0.158,0.87,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.65,0.172,0.586,0.919,0.525,0.384,0.596,0.99,0.414,0.626,0.556,0.111,0.0,0.677,0.374,0.121,0.222,0.939,0.606,0.384,0.616,0.364,0.02,0.141,0.97,0.869,0.343,0.051,0.616,0.828,0.586,0.889,0.97,0.182,0.202,0.091,0.333,0.909,0.02,0.99,0.535,0.545,0.939,0.313,0.212,0.354,0.424,0.838,0.909,0.293,0.646,0.232,0.222,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.83,0.596,0.929,0.97,0.01,0.778,0.434,0.414,0.101,0.283,0.717,0.091,0.333,0.364,0.141,0.232,0.838,0.505,0.404,0.556,0.616,0.677,0.333,0.778,0.818,0.162,0.253,0.636,0.444,0.04,0.556,0.798,0.0,0.081,0.909,0.616,0.788,0.616,0.949,0.091,0.465,0.04,0.293,0.838,0.636,0.444,0.737,0.667,0.798,0.747,0.081,0.97,0.168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.75,0.273,0.091,0.97,0.616,0.162,0.556,0.242,0.404,0.343,0.101,0.939,0.818,0.101,0.343,0.263,0.283,0.202,0.596,0.374,0.545,0.04,0.354,0.556,0.566,0.313,0.747,0.071,0.596,0.101,0.414,0.697,0.111,0.475,0.232,0.99,0.444,0.202,0.03,0.172,0.919,0.061,0.283,0.535,0.485,0.303,0.606,0.949,0.0,0.162,0.081,0.444,0.184,0.95,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.88,0.141,0.616,0.636,0.99,0.273,0.051,0.394,0.697,0.283,0.03,0.768,0.616,0.535,0.253,0.869,0.293,0.051,0.101,0.152,0.111,0.556,0.899,0.0,0.061,0.04,0.333,0.929,0.646,0.465,0.687,0.404,0.121,0.586,0.152,0.485,0.444,0.556,0.0,0.0,0.081,0.505,0.869,0.747,0.677,0.02,0.636,0.949,0.141,0.01,0.293,0.182,0.229,0.99,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.92,1.0,0.141,0.495,0.707,0.242,0.828,0.212,0.061,0.101,0.111,0.465,0.586,0.202,0.535,0.02,0.333,0.838,0.162,0.939,0.495,0.545,0.293,0.96,0.253,0.505,0.596,0.141,0.01,0.788,0.455,0.667,0.374,0.273,0.707,0.879,0.04,0.919,0.919,0.485,0.98,0.081,0.515,0.747,0.859,0.99,0.444,0.04,0.313,0.98,0.909,0.061,0.104,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.72,0.626,0.556,0.737,0.98,0.323,0.505,0.253,0.081,0.364,0.152,0.566,0.384,0.465,0.576,0.263,0.475,0.768,0.909,0.626,0.636,0.444,0.626,0.909,0.232,0.081,0.556,0.081,0.737,0.677,0.222,0.0,0.515,0.929,0.485,0.384,0.303,0.242,0.434,0.212,0.162,0.232,0.222,0.263,0.525,0.374,0.879,0.424,0.323,0.182,0.061,0.859,0.153,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.87,0.212,0.808,0.939,0.242,0.828,0.828,0.737,0.525,0.172,0.394,0.636,0.01,0.202,0.646,0.162,0.879,0.697,0.778,0.354,0.232,0.576,0.323,0.939,0.576,0.242,0.424,0.586,0.687,0.929,0.616,0.515,0.03,0.293,0.778,0.081,0.162,0.677,0.515,0.313,0.232,0.495,0.343,0.444,0.121,0.687,0.01,0.636,0.495,0.848,0.081,0.98,0.278,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.78,0.899,0.424,0.253,0.98,0.909,0.333,0.343,0.576,0.424,0.101,0.313,0.798,0.414,0.101,0.525,0.121,0.949,0.03,0.253,0.081,0.091,0.212,0.818,0.566,0.859,0.232,0.313,0.566,0.697,0.04,0.232,0.657,0.949,0.697,0.04,0.283,0.909,0.616,0.02,0.04,0.99,0.222,0.495,0.939,0.414,0.414,0.667,0.556,0.636,0.889,0.535,0.13,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.98,0.02,0.899,0.636,0.273,0.03,1.0,0.838,0.848,0.758,0.111,0.343,0.293,0.475,0.101,0.283,0.687,0.758,0.374,0.626,0.869,0.798,0.434,0.283,0.354,0.677,0.162,0.111,0.475,0.737,0.131,0.505,0.677,0.899,0.717,0.99,0.465,0.273,0.495,0.616,0.384,0.404,0.495,0.747,0.758,0.758,0.414,0.646,0.717,0.232,0.798,0.061,0.232,0.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.96,0.525,0.808,0.576,0.667,0.101,0.768,0.313,0.889,0.485,0.071,0.04,0.03,0.677,0.495,0.697,0.636,0.525,0.253,0.01,0.323,0.899,0.636,0.444,0.303,0.404,0.323,0.162,0.081,0.202,0.293,0.444,0.495,0.737,0.838,0.778,0.465,0.909,0.545,0.919,0.667,0.758,0.374,0.687,0.313,0.919,0.576,0.859,0.374,0.586,0.384,0.616,0.046,0.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.74,0.879,0.737,0.091,0.727,0.202,0.98,0.515,0.556,0.889,0.091,0.424,0.202,0.98,0.475,0.586,0.081,0.859,0.162,0.556,0.949,0.394,0.121,0.01,0.444,0.919,0.889,0.606,0.606,0.535,0.515,0.97,0.172,0.313,0.071,0.354,0.323,0.747,0.818,0.99,0.202,0.121,0.01,0.859,0.242,0.081,0.586,0.404,0.747,0.747,0.131,0.182,0.225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.65,0.455,0.788,0.081,0.152,0.455,0.909,0.869,0.323,0.424,0.505,0.192,0.323,0.525,0.727,0.616,0.364,0.768,0.384,0.354,0.465,0.0,0.889,0.111,0.475,0.263,0.232,0.707,0.02,0.384,0.848,0.818,0.455,0.626,0.838,0.333,0.192,0.99,0.455,0.788,0.101,0.263,0.838,0.778,0.838,0.596,0.192,0.141,0.192,0.04,0.97,0.99,0.275,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.67,0.01,0.101,0.253,0.394,0.96,0.03,0.212,0.323,0.949,0.242,0.646,0.222,0.475,0.303,0.859,0.091,0.828,0.152,0.677,0.323,0.818,0.919,0.949,0.313,0.444,0.253,0.111,0.0,0.374,0.859,0.273,0.606,0.111,0.747,0.949,0.646,0.626,0.949,0.111,0.768,0.545,0.919,0.323,0.242,0.101,0.515,0.949,0.566,0.03,0.061,0.889,0.105,0.96,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.7,0.182,0.838,0.01,0.606,0.01,0.98,0.01,0.192,0.949,0.596,0.414,0.394,0.202,0.394,0.071,0.01,0.465,0.566,0.414,0.253,0.747,0.384,1.0,0.697,0.212,0.788,0.03,0.667,0.98,0.444,0.394,0.414,0.384,0.939,0.232,0.061,0.909,0.414,0.02,0.788,0.747,0.354,0.687,0.192,0.061,0.434,0.03,0.141,0.919,0.909,0.202,0.068,0.79,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.75,0.525,0.96,0.909,0.768,0.384,0.212,0.646,0.081,0.061,0.626,0.343,0.192,0.222,0.374,0.859,0.202,0.616,0.131,0.96,0.778,0.525,0.313,0.394,0.707,0.535,0.717,0.687,0.98,0.0,0.818,0.657,0.424,0.081,0.485,0.394,0.717,0.071,0.576,0.818,0.96,0.141,0.01,0.172,0.283,0.374,0.889,0.354,0.434,0.202,0.859,0.02,0.005,0.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.66,0.646,0.374,0.414,0.101,0.828,0.263,0.687,0.778,0.364,0.818,0.465,0.838,0.364,0.556,0.374,0.838,0.828,0.071,0.606,0.515,0.687,0.848,0.333,0.424,0.354,0.081,0.222,0.505,0.051,0.747,0.919,0.929,0.545,0.475,0.657,0.293,0.808,0.535,0.646,0.879,0.01,0.071,0.232,0.646,0.263,0.616,0.465,0.939,0.747,0.283,0.747,0.056,0.7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.82,0.646,0.081,0.667,0.727,0.263,0.899,0.98,0.061,0.485,0.283,0.455,0.394,0.121,0.98,0.455,0.061,0.202,0.404,0.848,0.354,0.273,0.465,0.778,0.0,0.121,0.141,0.131,0.354,0.667,0.768,0.768,0.02,0.253,0.131,0.97,0.859,0.828,0.889,0.495,0.939,0.586,0.697,1.0,0.657,0.485,0.768,0.475,0.596,0.677,0.323,0.051,0.138,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.94,0.505,0.495,0.525,0.727,0.99,0.465,0.273,0.525,0.727,0.071,0.152,0.727,0.091,0.646,0.919,0.192,0.03,0.152,0.141,0.556,0.01,0.081,0.677,0.96,0.444,0.495,0.03,0.475,0.747,0.848,0.606,0.475,0.051,0.96,0.758,0.04,0.889,0.99,0.232,0.535,0.253,0.192,0.253,0.414,0.283,0.576,0.96,0.545,0.737,0.394,0.505,0.118,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.99,0.313,0.414,0.495,0.212,0.424,0.071,0.081,0.0,0.364,0.222,0.333,0.333,0.576,0.323,0.828,0.03,0.364,0.859,0.596,0.323,0.071,0.717,0.667,0.354,0.061,0.848,0.182,0.111,0.131,0.596,0.939,0.414,0.04,0.03,0.465,0.101,0.657,0.646,0.98,0.212,0.192,0.081,0.313,0.374,0.071,0.374,0.141,0.737,0.121,0.091,0.828,0.014,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.87,0.636,0.162,0.697,0.828,0.02,0.909,0.758,0.788,0.061,0.545,0.263,0.444,0.545,0.02,0.263,0.556,0.667,0.172,0.02,0.434,0.404,0.444,0.707,0.919,0.566,0.414,0.374,0.404,0.121,0.162,0.808,0.111,0.111,0.535,0.768,0.414,0.374,0.283,0.051,0.556,0.828,0.475,0.556,1.0,0.333,0.343,0.02,0.384,0.808,0.525,0.071,0.147,0.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.78,0.859,0.98,0.273,0.374,0.495,0.495,0.253,0.737,0.293,0.212,0.808,0.061,0.091,0.586,0.111,0.98,0.798,0.899,0.111,0.121,0.283,0.212,0.626,0.96,0.141,0.172,0.919,0.505,0.384,0.152,0.04,0.081,0.354,0.434,0.697,0.455,0.485,0.717,0.747,0.394,0.717,0.162,0.859,0.273,0.222,0.879,0.758,0.444,0.889,0.051,0.556,0.123,0.27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.75,0.242,0.727,0.717,0.788,0.616,0.01,0.081,0.081,0.111,0.576,0.364,0.152,0.717,0.788,0.798,0.192,0.646,0.364,0.667,0.727,0.97,0.475,0.182,0.556,0.424,0.909,0.434,0.374,0.253,0.586,0.273,0.495,0.172,0.0,0.333,0.566,0.01,0.465,0.919,0.141,0.424,0.303,0.152,0.182,0.394,0.798,0.889,0.919,0.717,0.273,0.838,0.2,0.56,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.92,0.859,0.152,0.626,0.03,0.818,0.99,0.778,0.99,0.02,0.828,0.152,0.273,0.283,0.899,0.616,0.586,0.727,0.949,0.717,0.152,0.182,0.646,0.879,0.242,0.859,0.939,0.919,0.586,0.707,0.02,0.242,0.576,0.091,0.121,0.192,0.586,0.374,0.253,0.747,0.263,0.061,0.465,0.172,0.879,0.818,0.687,0.414,0.323,0.364,0.343,0.939,0.149,0.83,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.8,0.788,0.232,0.283,0.455,0.01,0.798,0.525,0.596,0.04,0.939,0.343,0.222,0.222,0.525,0.343,0.515,0.303,0.303,0.111,0.01,0.384,0.626,0.404,0.121,0.566,0.192,0.859,0.909,0.333,0.434,0.899,0.848,0.02,0.465,0.96,0.626,0.081,1.0,0.838,0.242,0.626,0.354,0.848,0.242,0.657,0.626,0.051,0.646,0.323,0.677,0.414,0.213,0.92,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.66,0.0,0.01,0.495,0.404,0.465,0.727,0.182,0.283,0.869,0.323,0.768,0.808,0.424,0.444,0.596,0.788,0.0,0.505,0.899,0.747,0.283,0.778,0.606,0.374,0.687,0.01,0.02,0.232,0.515,0.616,0.909,0.071,1.0,0.111,0.253,0.394,0.515,0.97,0.515,0.758,0.657,0.657,0.303,0.162,0.182,0.768,0.848,0.192,0.96,0.384,0.131,0.177,0.57,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.65,0.263,0.02,0.636,0.273,0.061,0.727,0.707,0.475,0.566,0.879,0.03,0.899,0.475,0.808,0.131,0.99,0.242,0.253,0.444,0.354,0.566,0.929,0.99,0.859,0.657,0.061,0.0,0.586,0.263,0.505,0.172,0.485,0.061,0.717,0.051,0.657,0.475,0.657,1.0,0.141,0.172,0.242,0.737,0.182,0.707,0.657,0.97,0.505,0.434,0.869,1.0,0.192,0.12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
